locus_name	symbol	full_name
Solyc10g006120.2	Solyc10g006120.2	Solyc10g006120.2
Solyc10g006130.1	Solyc10g006130.1	Solyc10g006130.1
Solyc10g006140.3	Solyc10g006140.3	Solyc10g006140.3
Solyc10g006150.3	Solyc10g006150.3	Solyc10g006150.3
Solyc10g006160.1	Solyc10g006160.1	Solyc10g006160.1
Solyc10g006170.4	Solyc10g006170.4	Solyc10g006170.4
Solyc10g006173.1	Solyc10g006173.1	Solyc10g006173.1
Solyc10g006177.1	Solyc10g006177.1	Solyc10g006177.1
Solyc10g006190.4	Solyc10g006190.4	Solyc10g006190.4
Solyc10g006200.4	Solyc10g006200.4	Solyc10g006200.4
Solyc10g006210.3	Solyc10g006210.3	Solyc10g006210.3
Solyc10g006220.4	Solyc10g006220.4	Solyc10g006220.4
Solyc10g006230.3	Solyc10g006230.3	Solyc10g006230.3
Solyc10g006240.3	Solyc10g006240.3	Solyc10g006240.3
Solyc10g006250.3	Solyc10g006250.3	Solyc10g006250.3
Solyc10g006260.3	Solyc10g006260.3	Solyc10g006260.3
Solyc10g006270.4	Solyc10g006270.4	Solyc10g006270.4
Solyc10g006275.1	Solyc10g006275.1	Solyc10g006275.1
Solyc10g006280.1	Solyc10g006280.1	Solyc10g006280.1
Solyc10g006290.3	Solyc10g006290.3	Solyc10g006290.3
Solyc10g006300.4	Solyc10g006300.4	Solyc10g006300.4
Solyc10g006310.3	Solyc10g006310.3	Solyc10g006310.3
Solyc10g006320.3	Solyc10g006320.3	Solyc10g006320.3
Solyc10g006330.3	Solyc10g006330.3	Solyc10g006330.3
Solyc10g006340.3	Solyc10g006340.3	Solyc10g006340.3
Solyc10g006350.3	Solyc10g006350.3	Solyc10g006350.3
Solyc10g006360.2	Solyc10g006360.2	Solyc10g006360.2
Solyc10g006370.3	Solyc10g006370.3	Solyc10g006370.3
Solyc10g006380.3	Solyc10g006380.3	Solyc10g006380.3
Solyc10g006390.3	Solyc10g006390.3	Solyc10g006390.3
Solyc10g006400.3	Solyc10g006400.3	Solyc10g006400.3
Solyc10g006410.3	Solyc10g006410.3	Solyc10g006410.3
Solyc10g006420.4	Solyc10g006420.4	Solyc10g006420.4
Solyc10g006430.3	Solyc10g006430.3	Solyc10g006430.3
Solyc10g006440.3	Solyc10g006440.3	Solyc10g006440.3
Solyc10g006450.3	Solyc10g006450.3	Solyc10g006450.3
Solyc10g006460.3	Solyc10g006460.3	Solyc10g006460.3
Solyc10g006470.3	Solyc10g006470.3	Solyc10g006470.3
Solyc10g006480.2	Solyc10g006480.2	Solyc10g006480.2
Solyc10g006490.3	Solyc10g006490.3	Solyc10g006490.3
Solyc10g006500.4	Solyc10g006500.4	Solyc10g006500.4
Solyc10g006510.3	Solyc10g006510.3	Solyc10g006510.3
Solyc10g006520.3	Solyc10g006520.3	Solyc10g006520.3
Solyc10g006530.4	Solyc10g006530.4	Solyc10g006530.4
Solyc10g006540.4	Solyc10g006540.4	Solyc10g006540.4
Solyc10g006550.3	Solyc10g006550.3	Solyc10g006550.3
Solyc10g006560.4	Solyc10g006560.4	Solyc10g006560.4
Solyc10g006570.2	Solyc10g006570.2	Solyc10g006570.2
Solyc10g006580.3	Solyc10g006580.3	Solyc10g006580.3
Solyc10g006590.3	Solyc10g006590.3	Solyc10g006590.3
Solyc10g006600.4	Solyc10g006600.4	Solyc10g006600.4
Solyc10g006610.4	Solyc10g006610.4	Solyc10g006610.4
Solyc10g006615.1	Solyc10g006615.1	Solyc10g006615.1
Solyc10g006630.3	Solyc10g006630.3	Solyc10g006630.3
Solyc10g006640.3	Solyc10g006640.3	Solyc10g006640.3
Solyc10g006650.3	Solyc10g006650.3	Solyc10g006650.3
Solyc10g006660.3	Solyc10g006660.3	Solyc10g006660.3
Solyc10g006680.2	Solyc10g006680.2	Solyc10g006680.2
Solyc10g006690.4	Solyc10g006690.4	Solyc10g006690.4
Solyc10g006700.1	Solyc10g006700.1	Solyc10g006700.1
Solyc10g006710.4	Solyc10g006710.4	Solyc10g006710.4
Solyc10g006720.4	Solyc10g006720.4	Solyc10g006720.4
Solyc10g006730.1	Solyc10g006730.1	Solyc10g006730.1
Solyc10g006740.4	Solyc10g006740.4	Solyc10g006740.4
Solyc10g006750.4	Solyc10g006750.4	Solyc10g006750.4
Solyc10g006760.3	Solyc10g006760.3	Solyc10g006760.3
Solyc10g006770.4	Solyc10g006770.4	Solyc10g006770.4
Solyc10g006780.4	Solyc10g006780.4	Solyc10g006780.4
Solyc10g006790.4	Solyc10g006790.4	Solyc10g006790.4
Solyc10g006800.4	Solyc10g006800.4	Solyc10g006800.4
Solyc10g006810.4	Solyc10g006810.4	Solyc10g006810.4
Solyc10g006820.4	Solyc10g006820.4	Solyc10g006820.4
Solyc10g006830.4	Solyc10g006830.4	Solyc10g006830.4
Solyc10g006840.4	Solyc10g006840.4	Solyc10g006840.4
Solyc10g006850.4	Solyc10g006850.4	Solyc10g006850.4
Solyc10g006860.4	Solyc10g006860.4	Solyc10g006860.4
Solyc10g006870.1	Solyc10g006870.1	Solyc10g006870.1
Solyc10g006880.3	Solyc10g006880.3	Solyc10g006880.3
Solyc10g006890.4	Solyc10g006890.4	Solyc10g006890.4
Solyc10g006900.3	Solyc10g006900.3	Solyc10g006900.3
Solyc10g006910.3	Solyc10g006910.3	Solyc10g006910.3
Solyc10g006920.3	Solyc10g006920.3	Solyc10g006920.3
Solyc10g006930.4	Solyc10g006930.4	Solyc10g006930.4
Solyc10g006940.1	Solyc10g006940.1	Solyc10g006940.1
Solyc10g006950.1	Solyc10g006950.1	Solyc10g006950.1
Solyc10g006960.3	Solyc10g006960.3	Solyc10g006960.3
Solyc10g006970.3	Solyc10g006970.3	Solyc10g006970.3
Solyc10g006980.3	Solyc10g006980.3	Solyc10g006980.3
Solyc10g006990.3	Solyc10g006990.3	Solyc10g006990.3
Solyc10g007000.3	Solyc10g007000.3	Solyc10g007000.3
Solyc10g007010.1	Solyc10g007010.1	Solyc10g007010.1
Solyc10g007020.1	Solyc10g007020.1	Solyc10g007020.1
Solyc10g007030.2	Solyc10g007030.2	Solyc10g007030.2
Solyc10g007040.3	Solyc10g007040.3	Solyc10g007040.3
Solyc10g007050.3	Solyc10g007050.3	Solyc10g007050.3
Solyc10g007060.4	Solyc10g007060.4	Solyc10g007060.4
Solyc10g007070.4	Solyc10g007070.4	Solyc10g007070.4
Solyc10g007073.1	Solyc10g007073.1	Solyc10g007073.1
Solyc10g007075.1	Solyc10g007075.1	Solyc10g007075.1
Solyc10g007077.1	Solyc10g007077.1	Solyc10g007077.1
Solyc10g007100.3	Solyc10g007100.3	Solyc10g007100.3
Solyc10g007110.3	Solyc10g007110.3	Solyc10g007110.3
Solyc10g007120.4	Solyc10g007120.4	Solyc10g007120.4
Solyc10g007130.4	Solyc10g007130.4	Solyc10g007130.4
Solyc10g007140.3	Solyc10g007140.3	Solyc10g007140.3
Solyc10g007150.4	Solyc10g007150.4	Solyc10g007150.4
Solyc10g007156.2	Solyc10g007156.2	Solyc10g007156.2
Solyc10g007160.2	Solyc10g007160.2	Solyc10g007160.2
Solyc10g007170.2	Solyc10g007170.2	Solyc10g007170.2
Solyc10g007180.2	Solyc10g007180.2	Solyc10g007180.2
Solyc10g007190.2	Solyc10g007190.2	Solyc10g007190.2
Solyc10g007200.3	Solyc10g007200.3	Solyc10g007200.3
Solyc10g007210.1	Solyc10g007210.1	Solyc10g007210.1
Solyc10g007220.3	Solyc10g007220.3	Solyc10g007220.3
Solyc10g007230.2	Solyc10g007230.2	Solyc10g007230.2
Solyc10g007240.3	Solyc10g007240.3	Solyc10g007240.3
Solyc10g007250.1	Solyc10g007250.1	Solyc10g007250.1
Solyc10g007260.3	Solyc10g007260.3	Solyc10g007260.3
Solyc10g007270.4	Solyc10g007270.4	Solyc10g007270.4
Solyc10g007280.4	Solyc10g007280.4	Solyc10g007280.4
Solyc10g007290.4	Solyc10g007290.4	Solyc10g007290.4
Solyc10g007300.2	Solyc10g007300.2	Solyc10g007300.2
Solyc10g007310.1	Solyc10g007310.1	Solyc10g007310.1
Solyc10g007320.3	Solyc10g007320.3	Solyc10g007320.3
Solyc10g007330.1	Solyc10g007330.1	Solyc10g007330.1
Solyc10g007340.3	Solyc10g007340.3	Solyc10g007340.3
Solyc10g007350.4	Solyc10g007350.4	Solyc10g007350.4
Solyc10g007360.4	Solyc10g007360.4	Solyc10g007360.4
Solyc10g007370.2	Solyc10g007370.2	Solyc10g007370.2
Solyc10g007380.1	Solyc10g007380.1	Solyc10g007380.1
Solyc10g007390.3	Solyc10g007390.3	Solyc10g007390.3
Solyc10g007400.4	Solyc10g007400.4	Solyc10g007400.4
Solyc10g007410.4	Solyc10g007410.4	Solyc10g007410.4
Solyc10g007420.4	Solyc10g007420.4	Solyc10g007420.4
Solyc10g007430.3	Solyc10g007430.3	Solyc10g007430.3
Solyc10g007440.3	Solyc10g007440.3	Solyc10g007440.3
Solyc10g007450.2	Solyc10g007450.2	Solyc10g007450.2
Solyc10g007460.4	Solyc10g007460.4	Solyc10g007460.4
Solyc10g007470.4	Solyc10g007470.4	Solyc10g007470.4
Solyc10g007480.4	Solyc10g007480.4	Solyc10g007480.4
Solyc10g007490.2	Solyc10g007490.2	Solyc10g007490.2
Solyc10g007500.4	Solyc10g007500.4	Solyc10g007500.4
Solyc10g007510.2	Solyc10g007510.2	Solyc10g007510.2
Solyc10g007520.3	Solyc10g007520.3	Solyc10g007520.3
Solyc10g007530.2	Solyc10g007530.2	Solyc10g007530.2
Solyc10g007540.2	Solyc10g007540.2	Solyc10g007540.2
Solyc10g007550.3	Solyc10g007550.3	Solyc10g007550.3
Solyc10g007560.2	Solyc10g007560.2	Solyc10g007560.2
Solyc10g007570.4	Solyc10g007570.4	Solyc10g007570.4
Solyc10g007580.1	Solyc10g007580.1	Solyc10g007580.1
Solyc10g007590.4	Solyc10g007590.4	Solyc10g007590.4
Solyc10g007600.3	Solyc10g007600.3	Solyc10g007600.3
Solyc10g007610.4	Solyc10g007610.4	Solyc10g007610.4
Solyc10g007620.3	Solyc10g007620.3	Solyc10g007620.3
Solyc10g007630.1	Solyc10g007630.1	Solyc10g007630.1
Solyc10g007635.1	Solyc10g007635.1	Solyc10g007635.1
Solyc10g007650.3	Solyc10g007650.3	Solyc10g007650.3
Solyc10g007660.3	Solyc10g007660.3	Solyc10g007660.3
Solyc10g007670.4	Solyc10g007670.4	Solyc10g007670.4
Solyc10g007680.4	Solyc10g007680.4	Solyc10g007680.4
Solyc10g007690.3	Solyc10g007690.3	Solyc10g007690.3
Solyc10g007700.3	Solyc10g007700.3	Solyc10g007700.3
Solyc10g007710.3	Solyc10g007710.3	Solyc10g007710.3
Solyc10g007720.4	Solyc10g007720.4	Solyc10g007720.4
Solyc10g007730.3	Solyc10g007730.3	Solyc10g007730.3
Solyc10g007740.3	Solyc10g007740.3	Solyc10g007740.3
Solyc10g007750.1	Solyc10g007750.1	Solyc10g007750.1
Solyc10g007760.4	Solyc10g007760.4	Solyc10g007760.4
Solyc10g007770.3	Solyc10g007770.3	Solyc10g007770.3
Solyc10g007780.3	Solyc10g007780.3	Solyc10g007780.3
Solyc10g007790.3	Solyc10g007790.3	Solyc10g007790.3
Solyc10g007800.3	Solyc10g007800.3	Solyc10g007800.3
Solyc10g007810.3	Solyc10g007810.3	Solyc10g007810.3
Solyc10g007820.3	Solyc10g007820.3	Solyc10g007820.3
Solyc10g007830.1	Solyc10g007830.1	Solyc10g007830.1
Solyc10g007840.3	Solyc10g007840.3	Solyc10g007840.3
Solyc10g007850.3	Solyc10g007850.3	Solyc10g007850.3
Solyc10g007860.3	Solyc10g007860.3	Solyc10g007860.3
Solyc10g007870.3	Solyc10g007870.3	Solyc10g007870.3
Solyc10g007880.4	Solyc10g007880.4	Solyc10g007880.4
Solyc10g007890.4	Solyc10g007890.4	Solyc10g007890.4
Solyc10g007900.4	Solyc10g007900.4	Solyc10g007900.4
Solyc10g007930.4	Solyc10g007930.4	Solyc10g007930.4
Solyc10g007940.1	Solyc10g007940.1	Solyc10g007940.1
Solyc10g007950.4	Solyc10g007950.4	Solyc10g007950.4
Solyc10g007960.1	Solyc10g007960.1	Solyc10g007960.1
Solyc10g007970.2	Solyc10g007970.2	Solyc10g007970.2
Solyc10g007980.3	Solyc10g007980.3	Solyc10g007980.3
Solyc10g007990.3	Solyc10g007990.3	Solyc10g007990.3
Solyc10g008000.1	Solyc10g008000.1	Solyc10g008000.1
Solyc10g008010.4	Solyc10g008010.4	Solyc10g008010.4
Solyc10g008020.3	Solyc10g008020.3	Solyc10g008020.3
Solyc10g008030.4	Solyc10g008030.4	Solyc10g008030.4
Solyc10g008040.4	Solyc10g008040.4	Solyc10g008040.4
Solyc10g008050.2	Solyc10g008050.2	Solyc10g008050.2
Solyc10g008060.4	Solyc10g008060.4	Solyc10g008060.4
Solyc10g008070.4	Solyc10g008070.4	Solyc10g008070.4
Solyc10g008080.3	Solyc10g008080.3	Solyc10g008080.3
Solyc10g008090.1	Solyc10g008090.1	Solyc10g008090.1
Solyc10g008100.3	Solyc10g008100.3	Solyc10g008100.3
Solyc10g008110.4	Solyc10g008110.4	Solyc10g008110.4
Solyc10g008120.4	Solyc10g008120.4	Solyc10g008120.4
Solyc10g008130.3	Solyc10g008130.3	Solyc10g008130.3
Solyc10g008140.3	Solyc10g008140.3	Solyc10g008140.3
Solyc10g008150.1	Solyc10g008150.1	Solyc10g008150.1
Solyc10g008160.3	Solyc10g008160.3	Solyc10g008160.3
Solyc10g008180.2	Solyc10g008180.2	Solyc10g008180.2
Solyc10g008190.3	Solyc10g008190.3	Solyc10g008190.3
Solyc10g008200.4	Solyc10g008200.4	Solyc10g008200.4
Solyc10g008205.2	Solyc10g008205.2	Solyc10g008205.2
Solyc10g008210.3	Solyc10g008210.3	Solyc10g008210.3
Solyc10g008220.4	Solyc10g008220.4	Solyc10g008220.4
Solyc10g008230.3	Solyc10g008230.3	Solyc10g008230.3
Solyc10g008240.3	Solyc10g008240.3	Solyc10g008240.3
Solyc10g008243.1	Solyc10g008243.1	Solyc10g008243.1
Solyc10g008247.1	Solyc10g008247.1	Solyc10g008247.1
Solyc10g008260.2	Solyc10g008260.2	Solyc10g008260.2
Solyc10g008263.1	Solyc10g008263.1	Solyc10g008263.1
Solyc10g008267.1	Solyc10g008267.1	Solyc10g008267.1
Solyc10g008270.3	Solyc10g008270.3	Solyc10g008270.3
Solyc10g008280.3	Solyc10g008280.3	Solyc10g008280.3
Solyc10g008290.1	Solyc10g008290.1	Solyc10g008290.1
Solyc10g008300.3	Solyc10g008300.3	Solyc10g008300.3
Solyc10g008310.1	Solyc10g008310.1	Solyc10g008310.1
Solyc10g008320.1	Solyc10g008320.1	Solyc10g008320.1
Solyc10g008330.4	Solyc10g008330.4	Solyc10g008330.4
Solyc10g008340.4	Solyc10g008340.4	Solyc10g008340.4
Solyc10g008350.4	Solyc10g008350.4	Solyc10g008350.4
Solyc10g008360.2	Solyc10g008360.2	Solyc10g008360.2
Solyc10g008390.3	Solyc10g008390.3	Solyc10g008390.3
Solyc10g008400.1	Solyc10g008400.1	Solyc10g008400.1
Solyc10g008410.1	Solyc10g008410.1	Solyc10g008410.1
Solyc10g008420.3	Solyc10g008420.3	Solyc10g008420.3
Solyc10g008440.3	Solyc10g008440.3	Solyc10g008440.3
Solyc10g008445.1	Solyc10g008445.1	Solyc10g008445.1
Solyc10g008450.2	Solyc10g008450.2	Solyc10g008450.2
Solyc10g008455.1	Solyc10g008455.1	Solyc10g008455.1
Solyc10g008460.3	Solyc10g008460.3	Solyc10g008460.3
Solyc10g008470.3	Solyc10g008470.3	Solyc10g008470.3
Solyc10g008480.3	Solyc10g008480.3	Solyc10g008480.3
Solyc10g008490.3	Solyc10g008490.3	Solyc10g008490.3
Solyc10g008500.4	Solyc10g008500.4	Solyc10g008500.4
Solyc10g008510.3	Solyc10g008510.3	Solyc10g008510.3
Solyc10g008520.3	Solyc10g008520.3	Solyc10g008520.3
Solyc10g008530.1	Solyc10g008530.1	Solyc10g008530.1
Solyc10g008540.3	Solyc10g008540.3	Solyc10g008540.3
Solyc10g008550.3	Solyc10g008550.3	Solyc10g008550.3
Solyc10g008560.3	Solyc10g008560.3	Solyc10g008560.3
Solyc10g008570.3	Solyc10g008570.3	Solyc10g008570.3
Solyc10g008580.1	Solyc10g008580.1	Solyc10g008580.1
Solyc10g008590.1	Solyc10g008590.1	Solyc10g008590.1
Solyc10g008600.3	Solyc10g008600.3	Solyc10g008600.3
Solyc10g008610.1	Solyc10g008610.1	Solyc10g008610.1
Solyc10g008620.3	Solyc10g008620.3	Solyc10g008620.3
Solyc10g008630.3	Solyc10g008630.3	Solyc10g008630.3
Solyc10g008640.3	Solyc10g008640.3	Solyc10g008640.3
Solyc10g008650.2	Solyc10g008650.2	Solyc10g008650.2
Solyc10g008660.2	Solyc10g008660.2	Solyc10g008660.2
Solyc10g008665.1	Solyc10g008665.1	Solyc10g008665.1
Solyc10g008670.3	Solyc10g008670.3	Solyc10g008670.3
Solyc10g008680.3	Solyc10g008680.3	Solyc10g008680.3
Solyc10g008700.3	Solyc10g008700.3	Solyc10g008700.3
Solyc10g008710.3	Solyc10g008710.3	Solyc10g008710.3
Solyc10g008720.4	Solyc10g008720.4	Solyc10g008720.4
Solyc10g008730.3	Solyc10g008730.3	Solyc10g008730.3
Solyc10g008740.3	Solyc10g008740.3	Solyc10g008740.3
Solyc10g008750.3	Solyc10g008750.3	Solyc10g008750.3
Solyc10g008760.3	Solyc10g008760.3	Solyc10g008760.3
Solyc10g008770.3	Solyc10g008770.3	Solyc10g008770.3
Solyc10g008780.1	Solyc10g008780.1	Solyc10g008780.1
Solyc10g008790.3	Solyc10g008790.3	Solyc10g008790.3
Solyc10g008800.4	Solyc10g008800.4	Solyc10g008800.4
Solyc10g008810.3	Solyc10g008810.3	Solyc10g008810.3
Solyc10g008820.4	Solyc10g008820.4	Solyc10g008820.4
Solyc10g008830.2	Solyc10g008830.2	Solyc10g008830.2
Solyc10g008840.3	Solyc10g008840.3	Solyc10g008840.3
Solyc10g008850.2	Solyc10g008850.2	Solyc10g008850.2
Solyc10g008860.1	Solyc10g008860.1	Solyc10g008860.1
Solyc10g008870.3	Solyc10g008870.3	Solyc10g008870.3
Solyc10g008880.3	Solyc10g008880.3	Solyc10g008880.3
Solyc10g008890.3	Solyc10g008890.3	Solyc10g008890.3
Solyc10g008900.3	Solyc10g008900.3	Solyc10g008900.3
Solyc10g008910.1	Solyc10g008910.1	Solyc10g008910.1
Solyc10g008920.1	Solyc10g008920.1	Solyc10g008920.1
Solyc10g008930.1	Solyc10g008930.1	Solyc10g008930.1
Solyc10g008950.3	Solyc10g008950.3	Solyc10g008950.3
Solyc10g008960.1	Solyc10g008960.1	Solyc10g008960.1
Solyc10g008970.1	Solyc10g008970.1	Solyc10g008970.1
Solyc10g008980.4	Solyc10g008980.4	Solyc10g008980.4
Solyc10g008990.4	Solyc10g008990.4	Solyc10g008990.4
Solyc10g009000.4	Solyc10g009000.4	Solyc10g009000.4
Solyc10g009010.4	Solyc10g009010.4	Solyc10g009010.4
Solyc10g009020.3	Solyc10g009020.3	Solyc10g009020.3
Solyc10g009030.4	Solyc10g009030.4	Solyc10g009030.4
Solyc10g009040.4	Solyc10g009040.4	Solyc10g009040.4
Solyc10g009050.3	Solyc10g009050.3	Solyc10g009050.3
Solyc10g009060.1	Solyc10g009060.1	Solyc10g009060.1
Solyc10g009070.3	Solyc10g009070.3	Solyc10g009070.3
Solyc10g009080.4	Solyc10g009080.4	Solyc10g009080.4
Solyc10g009090.3	Solyc10g009090.3	Solyc10g009090.3
Solyc10g009100.3	Solyc10g009100.3	Solyc10g009100.3
Solyc10g009110.1	Solyc10g009110.1	Solyc10g009110.1
Solyc10g009120.2	Solyc10g009120.2	Solyc10g009120.2
Solyc10g009130.4	Solyc10g009130.4	Solyc10g009130.4
Solyc10g009140.3	Solyc10g009140.3	Solyc10g009140.3
Solyc10g009150.3	Solyc10g009150.3	Solyc10g009150.3
Solyc10g009160.3	Solyc10g009160.3	Solyc10g009160.3
Solyc10g009170.2	Solyc10g009170.2	Solyc10g009170.2
Solyc10g009180.3	Solyc10g009180.3	Solyc10g009180.3
Solyc10g009190.1	Solyc10g009190.1	Solyc10g009190.1
Solyc10g009200.3	Solyc10g009200.3	Solyc10g009200.3
Solyc10g009210.4	Solyc10g009210.4	Solyc10g009210.4
Solyc10g009220.3	Solyc10g009220.3	Solyc10g009220.3
Solyc10g009230.1	Solyc10g009230.1	Solyc10g009230.1
Solyc10g009240.3	Solyc10g009240.3	Solyc10g009240.3
Solyc10g009250.1	Solyc10g009250.1	Solyc10g009250.1
Solyc10g009260.1	Solyc10g009260.1	Solyc10g009260.1
Solyc10g009270.3	Solyc10g009270.3	Solyc10g009270.3
Solyc10g009280.4	Solyc10g009280.4	Solyc10g009280.4
Solyc10g009290.1	Solyc10g009290.1	Solyc10g009290.1
Solyc10g009310.4	Solyc10g009310.4	Solyc10g009310.4
Solyc10g009320.3	Solyc10g009320.3	Solyc10g009320.3
Solyc10g009330.3	Solyc10g009330.3	Solyc10g009330.3
Solyc10g009340.1	Solyc10g009340.1	Solyc10g009340.1
Solyc10g009350.4	Solyc10g009350.4	Solyc10g009350.4
Solyc10g009360.4	Solyc10g009360.4	Solyc10g009360.4
Solyc10g009365.1	Solyc10g009365.1	Solyc10g009365.1
Solyc10g009380.3	Solyc10g009380.3	Solyc10g009380.3
Solyc10g009390.3	Solyc10g009390.3	Solyc10g009390.3
Solyc10g009400.3	Solyc10g009400.3	Solyc10g009400.3
Solyc10g009410.1	Solyc10g009410.1	Solyc10g009410.1
Solyc10g009420.3	Solyc10g009420.3	Solyc10g009420.3
Solyc10g009430.3	Solyc10g009430.3	Solyc10g009430.3
Solyc10g009433.1	Solyc10g009433.1	Solyc10g009433.1
Solyc10g009437.1	Solyc10g009437.1	Solyc10g009437.1
Solyc10g009440.4	Solyc10g009440.4	Solyc10g009440.4
Solyc10g009450.1	Solyc10g009450.1	Solyc10g009450.1
Solyc10g009460.1	Solyc10g009460.1	Solyc10g009460.1
Solyc10g009470.1	Solyc10g009470.1	Solyc10g009470.1
Solyc10g009480.4	Solyc10g009480.4	Solyc10g009480.4
Solyc10g009487.1	Solyc10g009487.1	Solyc10g009487.1
Solyc10g009490.2	Solyc10g009490.2	Solyc10g009490.2
Solyc10g009500.4	Solyc10g009500.4	Solyc10g009500.4
Solyc10g009540.1	Solyc10g009540.1	Solyc10g009540.1
Solyc10g009550.3	Solyc10g009550.3	Solyc10g009550.3
Solyc10g009570.3	Solyc10g009570.3	Solyc10g009570.3
Solyc10g009580.4	Solyc10g009580.4	Solyc10g009580.4
Solyc10g009590.4	Solyc10g009590.4	Solyc10g009590.4
Solyc10g009595.1	Solyc10g009595.1	Solyc10g009595.1
Solyc10g009600.1	Solyc10g009600.1	Solyc10g009600.1
Solyc10g009610.2	Solyc10g009610.2	Solyc10g009610.2
Solyc10g009620.3	Solyc10g009620.3	Solyc10g009620.3
Solyc10g009630.1	Solyc10g009630.1	Solyc10g009630.1
Solyc10g011650.3	Solyc10g011650.3	Solyc10g011650.3
Solyc10g011660.3	Solyc10g011660.3	Solyc10g011660.3
Solyc10g011670.3	Solyc10g011670.3	Solyc10g011670.3
Solyc10g011680.4	Solyc10g011680.4	Solyc10g011680.4
Solyc10g011685.1	Solyc10g011685.1	Solyc10g011685.1
Solyc10g011690.3	Solyc10g011690.3	Solyc10g011690.3
Solyc10g011700.4	Solyc10g011700.4	Solyc10g011700.4
Solyc10g011710.1	Solyc10g011710.1	Solyc10g011710.1
Solyc10g011720.1	Solyc10g011720.1	Solyc10g011720.1
Solyc10g011730.3	Solyc10g011730.3	Solyc10g011730.3
Solyc10g011740.3	Solyc10g011740.3	Solyc10g011740.3
Solyc10g011750.3	Solyc10g011750.3	Solyc10g011750.3
Solyc10g011760.3	Solyc10g011760.3	Solyc10g011760.3
Solyc10g011765.1	Solyc10g011765.1	Solyc10g011765.1
Solyc10g011770.4	Solyc10g011770.4	Solyc10g011770.4
Solyc10g011780.1	Solyc10g011780.1	Solyc10g011780.1
Solyc10g011790.3	Solyc10g011790.3	Solyc10g011790.3
Solyc10g011800.1	Solyc10g011800.1	Solyc10g011800.1
Solyc10g011810.4	Solyc10g011810.4	Solyc10g011810.4
Solyc10g011820.4	Solyc10g011820.4	Solyc10g011820.4
Solyc10g011823.1	Solyc10g011823.1	Solyc10g011823.1
Solyc10g011827.1	Solyc10g011827.1	Solyc10g011827.1
Solyc10g011830.1	Solyc10g011830.1	Solyc10g011830.1
Solyc10g011840.3	Solyc10g011840.3	Solyc10g011840.3
Solyc10g011870.3	Solyc10g011870.3	Solyc10g011870.3
Solyc10g011880.1	Solyc10g011880.1	Solyc10g011880.1
Solyc10g011900.3	Solyc10g011900.3	Solyc10g011900.3
Solyc10g011910.4	Solyc10g011910.4	Solyc10g011910.4
Solyc10g011920.3	Solyc10g011920.3	Solyc10g011920.3
Solyc10g011925.1	Solyc10g011925.1	Solyc10g011925.1
Solyc10g011930.1	Solyc10g011930.1	Solyc10g011930.1
Solyc10g011940.1	Solyc10g011940.1	Solyc10g011940.1
Solyc10g011950.3	Solyc10g011950.3	Solyc10g011950.3
Solyc10g011960.3	Solyc10g011960.3	Solyc10g011960.3
Solyc10g011980.3	Solyc10g011980.3	Solyc10g011980.3
Solyc10g011990.1	Solyc10g011990.1	Solyc10g011990.1
Solyc10g012000.1	Solyc10g012000.1	Solyc10g012000.1
Solyc10g012030.4	Solyc10g012030.4	Solyc10g012030.4
Solyc10g012050.3	Solyc10g012050.3	Solyc10g012050.3
Solyc10g012060.3	Solyc10g012060.3	Solyc10g012060.3
Solyc10g012070.4	Solyc10g012070.4	Solyc10g012070.4
Solyc10g012080.4	Solyc10g012080.4	Solyc10g012080.4
Solyc10g012090.2	Solyc10g012090.2	Solyc10g012090.2
Solyc10g012100.1	Solyc10g012100.1	Solyc10g012100.1
Solyc10g012110.3	Solyc10g012110.3	Solyc10g012110.3
Solyc10g012120.1	Solyc10g012120.1	Solyc10g012120.1
Solyc10g012130.1	Solyc10g012130.1	Solyc10g012130.1
Solyc10g012135.1	Solyc10g012135.1	Solyc10g012135.1
Solyc10g012140.2	Solyc10g012140.2	Solyc10g012140.2
Solyc10g012143.1	Solyc10g012143.1	Solyc10g012143.1
Solyc10g012147.1	Solyc10g012147.1	Solyc10g012147.1
Solyc10g012150.1	Solyc10g012150.1	Solyc10g012150.1
Solyc10g012160.3	Solyc10g012160.3	Solyc10g012160.3
Solyc10g012170.3	Solyc10g012170.3	Solyc10g012170.3
Solyc10g012180.1	Solyc10g012180.1	Solyc10g012180.1
Solyc10g012190.3	Solyc10g012190.3	Solyc10g012190.3
Solyc10g012200.1	Solyc10g012200.1	Solyc10g012200.1
Solyc10g012210.3	Solyc10g012210.3	Solyc10g012210.3
Solyc10g012213.1	Solyc10g012213.1	Solyc10g012213.1
Solyc10g012217.1	Solyc10g012217.1	Solyc10g012217.1
Solyc10g012230.1	Solyc10g012230.1	Solyc10g012230.1
Solyc10g012240.3	Solyc10g012240.3	Solyc10g012240.3
Solyc10g012245.1	Solyc10g012245.1	Solyc10g012245.1
Solyc10g012270.2	Solyc10g012270.2	Solyc10g012270.2
Solyc10g012280.2	Solyc10g012280.2	Solyc10g012280.2
Solyc10g012290.1	Solyc10g012290.1	Solyc10g012290.1
Solyc10g012295.1	Solyc10g012295.1	Solyc10g012295.1
Solyc10g012320.3	Solyc10g012320.3	Solyc10g012320.3
Solyc10g012330.1	Solyc10g012330.1	Solyc10g012330.1
Solyc10g012340.1	Solyc10g012340.1	Solyc10g012340.1
